Tradenumber,date,time,price,volume,aggressorside,buyer,seller
33746,2021-01-23,20:11:40,83.6000,20,bid,,
33748,2021-01-23,20:11:40,83.6000,49,bid,,
33750,2021-01-23,20:11:40,83.6000,49,bid,,
33751,2021-01-23,20:11:40,83.0000,98,ask,,
33753,2021-01-23,20:11:41,83.6000,49,bid,,
33754,2021-01-23,20:11:41,83.0000,49,ask,,
33756,2021-01-23,20:11:44,83.6000,20,bid,,
33758,2021-01-23,20:12:04,83.2000,20,bid,,
33759,2021-01-23,20:12:04,83.2000,20,bid,,
33761,2021-01-23,20:12:04,82.6000,20,ask,,
33763,2021-01-23,20:12:04,82.6000,1,ask,,
33765,2021-01-23,20:12:04,83.2000,40,bid,,
33766,2021-01-23,20:12:04,83.2000,8,bid,,
33767,2021-01-23,20:12:04,83.2000,48,bid,,
33769,2021-01-23,20:12:04,82.6000,48,ask,,
33770,2021-01-23,20:12:04,83.2000,40,bid,,
33772,2021-01-23,20:12:04,83.2000,24,bid,,
33773,2021-01-23,20:12:04,82.6000,72,ask,,
33775,2021-01-23,20:12:05,82.6000,1,ask,,
33777,2021-01-23,20:12:06,83.1000,1,bid,,
33779,2021-01-23,20:12:08,83.1000,1,bid,,
33781,2021-01-23,20:12:08,83.1000,18,bid,,
33783,2021-01-23,20:12:10,83.2000,1,bid,,
33786,2021-01-23,20:12:11,83.0000,51,bid,,
33787,2021-01-23,20:12:11,83.0000,51,bid,,
33788,2021-01-23,20:12:11,82.4000,51,ask,,
33791,2021-01-23,20:12:12,83.0000,49,bid,,
33792,2021-01-23,20:12:12,83.0000,49,bid,,
33793,2021-01-23,20:12:12,82.4000,97,ask,,
33794,2021-01-23,20:12:12,82.4000,49,ask,,
33800,2021-01-23,20:12:13,83.1000,59,bid,,
33803,2021-01-23,20:12:16,83.1000,1,bid,,
33805,2021-01-23,20:12:18,83.0000,1,bid,,
33808,2021-01-23,20:12:22,83.0000,1,bid,,
33810,2021-01-23,20:12:24,83.2000,1,bid,,
33812,2021-01-23,20:12:26,83.3000,1,bid,,
33814,2021-01-23,20:12:26,82.9000,49,ask,,
33815,2021-01-23,20:12:26,83.4000,49,bid,,
33816,2021-01-23,20:12:28,82.9000,1,ask,,
33818,2021-01-23,20:12:28,83.5000,10,bid,,
33821,2021-01-23,20:12:29,83.5000,21,bid,,
33824,2021-01-23,20:12:29,83.1000,50,ask,,
33825,2021-01-23,20:12:29,83.1000,50,ask,,
33828,2021-01-23,20:12:29,83.7000,50,bid,,
33829,2021-01-23,20:12:29,83.1000,41,ask,,
33830,2021-01-23,20:12:29,83.1000,41,ask,,
33831,2021-01-23,20:12:29,83.7000,41,bid,,
33834,2021-01-23,20:12:29,83.7000,49,bid,,
33835,2021-01-23,20:12:29,83.1000,18,ask,,
33836,2021-01-23,20:12:29,78.0000,18,ask,,
33837,2021-01-23,20:12:30,83.7000,36,bid,,
33838,2021-01-23,20:12:32,83.0000,1,ask,,
33839,2021-01-23,20:12:34,82.9000,1,ask,,
33841,2021-01-23,20:12:37,82.9000,1,ask,,
33843,2021-01-23,20:12:37,83.2000,49,ask,,
33844,2021-01-23,20:12:37,83.2000,33,ask,,
33846,2021-01-23,20:12:37,83.8000,33,bid,,
33847,2021-01-23,20:12:37,83.2000,20,ask,,
33849,2021-01-23,20:12:37,83.2000,1,ask,,
33850,2021-01-23,20:12:37,83.8000,49,bid,,
33852,2021-01-23,20:12:38,83.2000,40,ask,,
33853,2021-01-23,20:12:40,83.2000,1,ask,,
33855,2021-01-23,20:12:41,83.2000,20,ask,,
33856,2021-01-23,20:12:42,83.0000,1,ask,,
33857,2021-01-23,20:12:44,83.0000,1,ask,,
33858,2021-01-23,20:12:48,83.2000,1,ask,,
33859,2021-01-23,20:12:50,83.2000,1,ask,,
33861,2021-01-23,20:12:52,83.4000,1,ask,,
33862,2021-01-23,20:12:52,83.4000,20,ask,,
33863,2021-01-23,20:12:52,83.4000,20,ask,,
33864,2021-01-23,20:12:52,84.0000,20,bid,,
33866,2021-01-23,20:12:52,83.4000,1,ask,,
33868,2021-01-23,20:12:54,83.5000,1,ask,,
33873,2021-01-23,20:12:56,83.7000,60,ask,,
33874,2021-01-23,20:12:57,83.7000,3,ask,,
33877,2021-01-23,20:12:57,83.7000,19,ask,,
33879,2021-01-23,20:13:00,83.7000,3,ask,,
33881,2021-01-23,20:13:03,83.5000,1,ask,,
33883,2021-01-23,20:13:06,83.4000,1,ask,,
33885,2021-01-23,20:13:07,83.4000,1,ask,,
33886,2021-01-23,20:13:07,83.4000,1,ask,,
33887,2021-01-23,20:13:07,84.0000,1,bid,,
33889,2021-01-23,20:13:08,83.6000,20,ask,,
33890,2021-01-23,20:13:08,83.6000,20,ask,,
33891,2021-01-23,20:13:08,84.2000,20,bid,,
33892,2021-01-23,20:13:09,83.6000,2,ask,,
33895,2021-01-23,20:13:12,83.6000,2,ask,,
33898,2021-01-23,20:13:13,83.7000,12,ask,,
33900,2021-01-23,20:13:15,83.7000,3,ask,,
33903,2021-01-23,20:13:16,83.9000,13,ask,,
33904,2021-01-23,20:13:16,83.9000,40,ask,,
33905,2021-01-23,20:13:16,84.5000,13,bid,,
33907,2021-01-23,20:13:16,83.9000,10,ask,,
33910,2021-01-23,20:13:18,84.0000,20,ask,,
33911,2021-01-23,20:13:18,84.0000,13,ask,,
33912,2021-01-23,20:13:18,84.6000,13,bid,,
33914,2021-01-23,20:13:18,84.0000,5,ask,,
33916,2021-01-23,20:13:19,84.1000,2,ask,,
33917,2021-01-23,20:13:19,84.1000,2,ask,,
33918,2021-01-23,20:13:19,84.7000,2,bid,,
33921,2021-01-23,20:13:21,84.0000,5,ask,,
33925,2021-01-23,20:13:24,84.0000,5,ask,,
33928,2021-01-23,20:13:25,84.1000,11,ask,,
33929,2021-01-23,20:13:25,84.7000,11,bid,,
33930,2021-01-23,20:13:25,84.1000,20,ask,,
33933,2021-01-23,20:13:27,84.0000,4,ask,,
33936,2021-01-23,20:13:28,84.2000,42,ask,,
33941,2021-01-23,20:13:30,84.3000,11,ask,,
33942,2021-01-23,20:13:30,84.3000,20,ask,,
33943,2021-01-23,20:13:30,84.9000,11,bid,,
33944,2021-01-23,20:13:30,84.3000,6,ask,,
33946,2021-01-23,20:13:30,84.3000,2,ask,,
33947,2021-01-23,20:13:30,84.3000,2,ask,,
33948,2021-01-23,20:13:30,84.9000,2,bid,,
33951,2021-01-23,20:13:33,84.0000,3,ask,,
33954,2021-01-23,20:13:36,84.0000,3,ask,,
33957,2021-01-23,20:13:38,84.1000,20,ask,,
33958,2021-01-23,20:13:38,84.1000,11,ask,,
33959,2021-01-23,20:13:38,84.7000,11,bid,,
33962,2021-01-23,20:13:39,84.3000,5,ask,,
33966,2021-01-23,20:13:40,84.3000,11,ask,,
33967,2021-01-23,20:13:40,84.3000,15,ask,,
33974,2021-01-23,20:13:42,84.3000,5,ask,,
33979,2021-01-23,20:13:45,84.7000,8,ask,,
33982,2021-01-23,20:13:48,84.5000,6,ask,,
33984,2021-01-23,20:13:51,84.3000,5,ask,,
33985,2021-01-23,20:13:53,84.4000,5,ask,,
33986,2021-01-23,20:13:55,84.4000,6,ask,,
33989,2021-01-23,20:13:57,84.6000,7,ask,,
33990,2021-01-23,20:13:59,84.6000,7,ask,,
33991,2021-01-23,20:14:01,84.3000,5,ask,,
33992,2021-01-23,20:14:03,84.5000,6,ask,,
33994,2021-01-23,20:14:06,84.4000,5,ask,,
34003,2021-01-23,20:14:17,84.5000,50,bid,,
34005,2021-01-23,20:14:21,84.4000,5,ask,,
34007,2021-01-23,20:14:24,84.4000,5,ask,,
34009,2021-01-23,20:14:27,84.4000,5,ask,,
34020,2021-01-23,20:14:35,84.5000,10,bid,,
34021,2021-01-23,20:14:35,84.5000,10,bid,,
34022,2021-01-23,20:14:35,84.5000,10,bid,,
34023,2021-01-23,20:14:35,84.5000,10,bid,,
34024,2021-01-23,20:14:35,84.5000,10,bid,,
34025,2021-01-23,20:14:35,84.5000,10,bid,,
34026,2021-01-23,20:14:35,84.5000,10,bid,,
34027,2021-01-23,20:14:35,84.5000,10,bid,,
34028,2021-01-23,20:14:35,84.5000,10,bid,,
34029,2021-01-23,20:14:35,84.5000,10,bid,,
34030,2021-01-23,20:14:35,84.5000,10,bid,,
34031,2021-01-23,20:14:35,84.5000,10,bid,,
34032,2021-01-23,20:14:35,84.5000,10,bid,,
34033,2021-01-23,20:14:35,84.5000,10,bid,,
34063,2021-01-23,20:15:02,84.5000,10,ask,,
34064,2021-01-23,20:15:02,84.5000,10,ask,,
34065,2021-01-23,20:15:02,84.5000,10,ask,,
34066,2021-01-23,20:15:02,84.5000,10,ask,,
34067,2021-01-23,20:15:02,84.5000,10,ask,,
34068,2021-01-23,20:15:02,84.5000,10,ask,,
34069,2021-01-23,20:15:02,84.5000,10,ask,,
34070,2021-01-23,20:15:02,84.5000,10,ask,,
34071,2021-01-23,20:15:02,84.5000,10,ask,,
34072,2021-01-23,20:15:02,84.5000,10,ask,,
34073,2021-01-23,20:15:02,84.5000,10,ask,,
34074,2021-01-23,20:15:02,84.5000,10,ask,,
34075,2021-01-23,20:15:02,84.5000,10,ask,,
34076,2021-01-23,20:15:02,84.5000,10,ask,,
34077,2021-01-23,20:15:02,84.5000,10,ask,,
34078,2021-01-23,20:15:02,84.5000,10,ask,,
34079,2021-01-23,20:15:02,84.5000,10,ask,,
34080,2021-01-23,20:15:02,84.5000,10,ask,,
34081,2021-01-23,20:15:02,84.5000,10,ask,,
34082,2021-01-23,20:15:02,84.5000,10,ask,,
34085,2021-01-23,20:15:05,84.5000,10,ask,,
34086,2021-01-23,20:15:05,84.5000,10,ask,,
34087,2021-01-23,20:15:05,84.5000,10,ask,,
34088,2021-01-23,20:15:05,84.5000,10,ask,,
34089,2021-01-23,20:15:05,84.5000,10,ask,,
34090,2021-01-23,20:15:05,84.4000,10,ask,,
34091,2021-01-23,20:15:05,84.4000,10,ask,,
34092,2021-01-23,20:15:05,84.4000,10,ask,,
34093,2021-01-23,20:15:05,84.4000,10,ask,,
34094,2021-01-23,20:15:05,84.4000,10,ask,,
34095,2021-01-23,20:15:05,84.4000,10,ask,,
34096,2021-01-23,20:15:05,84.4000,10,ask,,
34097,2021-01-23,20:15:05,84.4000,10,ask,,
34098,2021-01-23,20:15:05,84.4000,10,ask,,
34099,2021-01-23,20:15:05,84.4000,10,ask,,
34100,2021-01-23,20:15:05,84.4000,10,ask,,
34101,2021-01-23,20:15:05,84.4000,10,ask,,
34102,2021-01-23,20:15:05,84.4000,10,ask,,
34115,2021-01-23,20:15:05,84.3000,20,bid,,
34126,2021-01-23,20:15:06,84.6000,10,bid,,
34127,2021-01-23,20:15:06,84.6000,10,bid,,
34128,2021-01-23,20:15:06,84.6000,10,bid,,
34129,2021-01-23,20:15:06,84.6000,10,bid,,
34130,2021-01-23,20:15:06,84.6000,10,bid,,
34131,2021-01-23,20:15:06,84.6000,10,bid,,
34132,2021-01-23,20:15:06,84.6000,10,bid,,
34133,2021-01-23,20:15:06,84.6000,10,bid,,
34134,2021-01-23,20:15:06,84.6000,10,bid,,
34135,2021-01-23,20:15:06,84.6000,10,bid,,
34136,2021-01-23,20:15:06,84.6000,10,bid,,
34137,2021-01-23,20:15:06,84.6000,10,bid,,
34138,2021-01-23,20:15:06,84.6000,10,bid,,
34139,2021-01-23,20:15:06,84.6000,10,bid,,
34140,2021-01-23,20:15:06,84.6000,10,bid,,
34141,2021-01-23,20:15:06,84.6000,10,bid,,
34142,2021-01-23,20:15:06,84.6000,10,bid,,
34143,2021-01-23,20:15:06,84.6000,10,bid,,
34144,2021-01-23,20:15:06,84.6000,10,bid,,
34145,2021-01-23,20:15:06,84.6000,10,bid,,
34148,2021-01-23,20:15:22,84.3000,10,ask,,
34149,2021-01-23,20:15:22,84.3000,10,ask,,
34150,2021-01-23,20:15:22,84.2000,10,ask,,
34151,2021-01-23,20:15:22,84.2000,10,ask,,
34153,2021-01-23,20:15:25,84.4000,20,bid,,
34155,2021-01-23,20:15:25,84.4000,1,bid,,
34157,2021-01-23,20:15:26,84.4000,1,bid,,
34159,2021-01-23,20:15:28,84.4000,1,bid,,
34161,2021-01-23,20:15:28,84.4000,1,bid,,
34163,2021-01-23,20:15:29,84.4000,1,bid,,
34165,2021-01-23,20:15:30,84.4000,1,bid,,
34167,2021-01-23,20:15:31,84.2000,1,bid,,
34168,2021-01-23,20:15:31,84.2000,1,bid,,
34169,2021-01-23,20:15:31,83.6000,1,ask,,
34171,2021-01-23,20:15:32,84.1000,20,bid,,
34172,2021-01-23,20:15:33,84.1000,1,bid,,
34175,2021-01-23,20:15:33,84.1000,1,bid,,
34177,2021-01-23,20:15:58,84.1000,20,ask,,
34181,2021-01-23,20:16:13,84.0000,10,ask,,
34187,2021-01-23,20:16:14,84.3000,69,ask,,
34188,2021-01-23,20:16:23,84.2000,30,ask,,
34197,2021-01-23,20:16:25,84.5000,29,ask,,
34199,2021-01-23,20:16:25,84.5000,49,ask,,
34201,2021-01-23,20:16:25,84.5000,60,ask,,
34208,2021-01-23,20:16:32,84.3000,115,bid,,
34209,2021-01-23,20:16:33,84.3000,56,bid,,
34210,2021-01-23,20:16:34,84.3000,100,ask,,
34213,2021-01-23,20:16:34,84.0000,100,bid,,
34214,2021-01-23,20:16:34,84.4000,100,ask,,
34219,2021-01-23,20:16:35,84.0000,49,bid,,
34220,2021-01-23,20:16:35,84.0000,49,bid,,
34221,2021-01-23,20:16:35,84.0000,76,bid,,
34224,2021-01-23,20:16:35,84.0000,26,bid,,
34226,2021-01-23,20:16:37,83.9000,34,bid,,
34228,2021-01-23,20:16:37,83.9000,1,bid,,
34229,2021-01-23,20:16:37,83.9000,100,bid,,
34231,2021-01-23,20:16:37,83.9000,49,bid,,
34232,2021-01-23,20:16:37,83.9000,1,bid,,
34235,2021-01-23,20:16:37,83.9000,1,bid,,
34237,2021-01-23,20:16:38,83.9000,14,bid,,
34239,2021-01-23,20:16:38,83.9000,49,bid,,
34242,2021-01-23,20:16:39,83.9000,1,bid,,
34243,2021-01-23,20:16:39,83.9000,1,bid,,
34246,2021-01-23,20:16:40,83.9000,1,bid,,
34249,2021-01-23,20:16:41,84.0000,1,bid,,
34252,2021-01-23,20:16:42,83.9000,20,bid,,
34255,2021-01-23,20:16:43,83.9000,1,bid,,
34258,2021-01-23,20:16:43,83.6000,89,bid,,
34259,2021-01-23,20:16:43,83.6000,89,bid,,
34260,2021-01-23,20:16:43,83.0000,89,ask,,
34261,2021-01-23,20:16:43,83.6000,1,bid,,
34264,2021-01-23,20:16:43,83.6000,21,bid,,
34267,2021-01-23,20:16:44,83.6000,51,bid,,
34268,2021-01-23,20:16:44,83.6000,28,bid,,
34270,2021-01-23,20:16:44,83.6000,49,bid,,
34271,2021-01-23,20:16:44,83.6000,49,bid,,
34272,2021-01-23,20:16:45,83.0000,49,ask,,
34275,2021-01-23,20:16:45,83.6000,2,bid,,
34276,2021-01-23,20:16:45,83.6000,1,bid,,
34278,2021-01-23,20:16:46,83.6000,2,bid,,
34280,2021-01-23,20:16:46,83.6000,20,bid,,
34282,2021-01-23,20:16:46,83.6000,49,bid,,
34285,2021-01-23,20:16:47,83.6000,48,bid,,
34286,2021-01-23,20:16:47,83.6000,48,bid,,
34287,2021-01-23,20:16:47,83.0000,48,ask,,
34288,2021-01-23,20:16:47,83.6000,1,bid,,
34290,2021-01-23,20:16:49,83.5000,1,bid,,
34291,2021-01-23,20:16:51,83.6000,1,bid,,
34292,2021-01-23,20:16:53,83.6000,1,bid,,
34293,2021-01-23,20:16:55,83.8000,1,bid,,
34294,2021-01-23,20:16:57,83.8000,1,bid,,
34295,2021-01-23,20:16:59,83.9000,1,bid,,
34297,2021-01-23,20:17:01,83.9000,1,bid,,
34299,2021-01-23,20:17:03,83.7000,1,bid,,
34300,2021-01-23,20:17:05,83.6000,1,bid,,
34302,2021-01-23,20:17:07,83.4000,1,bid,,
34303,2021-01-23,20:17:07,83.4000,100,bid,,
34304,2021-01-23,20:17:07,83.4000,1,bid,,
34305,2021-01-23,20:17:09,83.6000,1,bid,,
34306,2021-01-23,20:17:11,83.6000,1,bid,,
34307,2021-01-23,20:17:13,83.6000,1,bid,,
34308,2021-01-23,20:17:15,83.6000,1,bid,,
34309,2021-01-23,20:17:17,83.5000,1,bid,,
34311,2021-01-23,20:17:19,83.5000,1,bid,,
34312,2021-01-23,20:17:21,83.5000,1,bid,,
34315,2021-01-23,20:17:22,83.3000,60,bid,,
34316,2021-01-23,20:17:23,83.5000,1,ask,,
34318,2021-01-23,20:17:25,83.2000,40,bid,,
34319,2021-01-23,20:17:25,83.2000,40,bid,,
34320,2021-01-23,20:17:25,82.6000,40,ask,,
34321,2021-01-23,20:17:25,83.2000,1,bid,,
34323,2021-01-23,20:17:27,83.3000,1,bid,,
34324,2021-01-23,20:17:31,83.6000,1,bid,,
34325,2021-01-23,20:17:33,83.8000,1,bid,,
34326,2021-01-23,20:17:36,83.8000,1,bid,,
34327,2021-01-23,20:17:38,83.5000,1,bid,,
34329,2021-01-23,20:17:40,83.4000,1,bid,,
34330,2021-01-23,20:17:42,83.4000,1,bid,,
34331,2021-01-23,20:17:44,83.6000,1,bid,,
34335,2021-01-23,20:17:46,83.5000,1,bid,,
34336,2021-01-23,20:17:46,83.3000,1,ask,,
34338,2021-01-23,20:17:46,83.3000,17,bid,,
34339,2021-01-23,20:17:48,83.2000,1,bid,,
34340,2021-01-23,20:17:50,83.2000,1,bid,,
34342,2021-01-23,20:17:52,83.4000,1,bid,,
34343,2021-01-23,20:17:54,83.3000,1,bid,,
34345,2021-01-23,20:17:55,83.0000,2,bid,,
34347,2021-01-23,20:17:55,83.0000,20,bid,,
34349,2021-01-23,20:17:55,83.0000,2,bid,,
34350,2021-01-23,20:17:55,82.4000,2,ask,,
34351,2021-01-23,20:17:56,83.0000,1,bid,,
34355,2021-01-23,20:17:56,82.8000,60,bid,,
34356,2021-01-23,20:17:58,82.8000,1,bid,,
34357,2021-01-23,20:18:00,82.9000,1,bid,,
34358,2021-01-23,20:18:02,83.2000,1,bid,,
34359,2021-01-23,20:18:04,83.0000,1,bid,,
34360,2021-01-23,20:18:06,82.9000,1,bid,,
34361,2021-01-23,20:18:08,83.1000,1,bid,,
34362,2021-01-23,20:18:10,83.0000,1,bid,,
34363,2021-01-23,20:18:12,83.1000,1,bid,,
34366,2021-01-23,20:18:14,83.2000,1,bid,,
34367,2021-01-23,20:18:16,83.5000,1,bid,,
34368,2021-01-23,20:18:18,83.5000,1,bid,,
34369,2021-01-23,20:18:20,83.8000,1,bid,,
34370,2021-01-23,20:18:22,83.7000,1,bid,,
34373,2021-01-23,20:18:22,83.1000,40,ask,,
34374,2021-01-23,20:18:24,83.7000,1,bid,,
34376,2021-01-23,20:18:26,83.7000,1,bid,,
34379,2021-01-23,20:18:28,83.7000,1,ask,,
34380,2021-01-23,20:18:28,83.2000,1,ask,,
34381,2021-01-23,20:18:30,83.6000,1,bid,,
34382,2021-01-23,20:18:32,83.5000,1,bid,,
34388,2021-01-23,20:18:34,83.5000,1,ask,,
34389,2021-01-23,20:18:34,83.0000,1,ask,,
34391,2021-01-23,20:18:34,83.0000,1,ask,,
34393,2021-01-23,20:18:35,83.0000,1,ask,,
34395,2021-01-23,20:18:35,83.1000,15,ask,,
34396,2021-01-23,20:18:36,83.5000,1,bid,,
34398,2021-01-23,20:18:37,83.3000,40,ask,,
34399,2021-01-23,20:18:37,83.3000,40,ask,,
34400,2021-01-23,20:18:37,83.9000,40,bid,,
34402,2021-01-23,20:18:37,83.3000,20,ask,,
34403,2021-01-23,20:18:38,83.9000,1,bid,,
34404,2021-01-23,20:18:40,83.7000,1,bid,,
34406,2021-01-23,20:18:42,83.8000,1,bid,,
34407,2021-01-23,20:18:44,83.8000,1,bid,,
34408,2021-01-23,20:18:46,83.8000,1,bid,,
34409,2021-01-23,20:18:48,83.9000,1,bid,,
34410,2021-01-23,20:18:50,83.8000,1,bid,,
34411,2021-01-23,20:18:52,83.8000,1,bid,,
34412,2021-01-23,20:18:54,83.7000,1,bid,,
34414,2021-01-23,20:18:56,83.7000,1,bid,,
34415,2021-01-23,20:18:58,83.5000,1,bid,,
34416,2021-01-23,20:19:00,83.5000,1,bid,,
34417,2021-01-23,20:19:02,83.4000,1,bid,,
34419,2021-01-23,20:19:03,83.2000,1,bid,,
34420,2021-01-23,20:19:03,83.2000,20,bid,,
34421,2021-01-23,20:19:03,82.6000,20,ask,,
34422,2021-01-23,20:19:03,83.2000,20,bid,,
34424,2021-01-23,20:19:04,83.1000,1,bid,,
34426,2021-01-23,20:19:06,82.9000,1,bid,,
34431,2021-01-23,20:19:06,82.9000,1,bid,,
34432,2021-01-23,20:19:06,82.9000,19,bid,,
34433,2021-01-23,20:19:06,82.9000,19,bid,,
34434,2021-01-23,20:19:06,82.3000,19,ask,,
34435,2021-01-23,20:19:06,82.9000,1,bid,,
34436,2021-01-23,20:19:08,82.8000,1,bid,,
34437,2021-01-23,20:19:09,82.6000,1,bid,,
34439,2021-01-23,20:19:09,82.6000,40,bid,,
34440,2021-01-23,20:19:09,82.6000,40,bid,,
34443,2021-01-23,20:19:10,82.5000,1,bid,,
34444,2021-01-23,20:19:12,82.5000,1,bid,,
34447,2021-01-23,20:19:14,82.4000,1,bid,,
34448,2021-01-23,20:19:16,82.3000,1,bid,,
34451,2021-01-23,20:19:18,82.4000,1,bid,,
34452,2021-01-23,20:19:18,82.4000,19,bid,,
34453,2021-01-23,20:19:18,82.4000,1,bid,,
34454,2021-01-23,20:19:20,82.6000,1,bid,,
34455,2021-01-23,20:19:22,82.8000,1,bid,,
34456,2021-01-23,20:19:24,82.8000,1,bid,,
34457,2021-01-23,20:19:26,82.8000,1,bid,,
34458,2021-01-23,20:19:28,82.8000,1,bid,,
34459,2021-01-23,20:19:30,82.6000,1,bid,,
34460,2021-01-23,20:19:32,82.6000,1,bid,,
34462,2021-01-23,20:19:34,82.6000,1,bid,,
34463,2021-01-23,20:19:36,82.7000,1,bid,,
34467,2021-01-23,20:19:38,82.8000,1,ask,,
34468,2021-01-23,20:19:39,82.3000,1,ask,,
34470,2021-01-23,20:19:40,82.6000,1,ask,,
34471,2021-01-23,20:19:40,82.8000,1,bid,,
34472,2021-01-23,20:19:42,82.6000,200,ask,,
34473,2021-01-23,20:19:42,83.2000,1,bid,,
34477,2021-01-23,20:19:43,82.7000,3,ask,,
34479,2021-01-23,20:19:44,82.7000,1,ask,,
34480,2021-01-23,20:19:45,83.3000,1,bid,,
34484,2021-01-23,20:19:45,82.9000,61,ask,,
34485,2021-01-23,20:19:45,82.9000,1,ask,,
34487,2021-01-23,20:19:46,83.2000,1,ask,,
34488,2021-01-23,20:19:47,83.8000,1,bid,,
34490,2021-01-23,20:19:47,83.2000,20,ask,,
34491,2021-01-23,20:19:47,83.2000,20,ask,,
34492,2021-01-23,20:19:47,83.8000,20,bid,,
34494,2021-01-23,20:19:48,83.2000,40,ask,,
34495,2021-01-23,20:19:48,83.2000,40,ask,,
34496,2021-01-23,20:19:48,83.8000,40,bid,,
34497,2021-01-23,20:19:49,83.8000,1,bid,,
34498,2021-01-23,20:19:51,83.7000,1,bid,,
34500,2021-01-23,20:19:51,83.1000,20,ask,,
34501,2021-01-23,20:19:53,83.7000,1,bid,,
34503,2021-01-23,20:19:54,83.4000,40,ask,,
34505,2021-01-23,20:19:54,83.4000,1,ask,,
34506,2021-01-23,20:19:55,84.0000,1,bid,,
34508,2021-01-23,20:19:55,83.4000,20,ask,,
34509,2021-01-23,20:19:57,83.9000,1,bid,,
34510,2021-01-23,20:19:59,83.9000,1,bid,,
34511,2021-01-23,20:20:01,84.0000,1,bid,,
34512,2021-01-23,20:20:03,83.9000,1,bid,,
34514,2021-01-23,20:20:03,83.3000,20,ask,,
34515,2021-01-23,20:20:05,83.9000,1,bid,,
34516,2021-01-23,20:20:07,83.9000,1,bid,,
34518,2021-01-23,20:20:09,83.6000,20,ask,,
34519,2021-01-23,20:20:09,83.6000,20,ask,,
34520,2021-01-23,20:20:09,84.2000,20,bid,,
34521,2021-01-23,20:20:09,83.6000,1,ask,,
34522,2021-01-23,20:20:09,84.2000,1,bid,,
34523,2021-01-23,20:20:11,84.0000,1,bid,,
34524,2021-01-23,20:20:13,84.1000,1,bid,,
34525,2021-01-23,20:20:15,84.2000,1,bid,,
34530,2021-01-23,20:20:16,83.7000,6,ask,,
34531,2021-01-23,20:20:17,84.3000,1,bid,,
34533,2021-01-23,20:20:17,83.7000,40,ask,,
34534,2021-01-23,20:20:17,83.7000,40,ask,,
34538,2021-01-23,20:20:19,84.0000,1,bid,,
34541,2021-01-23,20:20:21,83.9000,1,bid,,
34543,2021-01-23,20:20:23,83.9000,1,bid,,
34544,2021-01-23,20:20:25,83.9000,1,bid,,
34545,2021-01-23,20:20:27,83.7000,1,bid,,
34548,2021-01-23,20:20:28,83.6000,1,bid,,
34549,2021-01-23,20:20:28,83.6000,21,bid,,
34551,2021-01-23,20:20:29,83.6000,1,bid,,
34552,2021-01-23,20:20:31,83.7000,1,bid,,
34554,2021-01-23,20:20:33,83.6000,1,bid,,
34555,2021-01-23,20:20:35,83.6000,1,bid,,
34561,2021-01-23,20:20:36,83.4000,1,bid,,
34564,2021-01-23,20:20:36,83.4000,29,bid,,
34565,2021-01-23,20:20:36,83.4000,2,bid,,
34566,2021-01-23,20:20:36,82.8000,29,ask,,
34567,2021-01-23,20:20:36,83.4000,29,bid,,
34569,2021-01-23,20:20:37,83.4000,1,bid,,
34570,2021-01-23,20:20:39,83.4000,1,bid,,
34571,2021-01-23,20:20:41,83.4000,1,bid,,
34572,2021-01-23,20:20:41,83.6000,1,bid,,
34576,2021-01-23,20:20:43,83.4000,1,bid,,
34579,2021-01-23,20:20:45,83.8000,1,bid,,
34583,2021-01-23,20:20:47,83.4000,1,bid,,
34584,2021-01-23,20:20:48,83.4000,99,bid,,
34586,2021-01-23,20:20:48,83.5000,99,ask,,
34587,2021-01-23,20:20:48,83.5000,2,ask,,
34589,2021-01-23,20:20:48,83.4000,2,ask,,
34591,2021-01-23,20:20:49,83.5000,1,bid,,
34592,2021-01-23,20:20:49,83.5000,97,bid,,
34596,2021-01-23,20:20:49,83.7000,10,ask,,
34597,2021-01-23,20:20:49,83.7000,65,ask,,
34600,2021-01-23,20:20:49,83.7000,28,ask,,
34601,2021-01-23,20:20:49,83.6000,84,ask,,
34602,2021-01-23,20:20:51,83.7000,1,bid,,
34603,2021-01-23,20:20:53,84.0000,1,bid,,
34604,2021-01-23,20:20:55,83.6000,100,ask,,
34605,2021-01-23,20:20:55,83.6000,1,bid,,
34606,2021-01-23,20:20:55,83.6000,99,bid,,
34607,2021-01-23,20:20:55,83.6000,1,ask,,
34610,2021-01-23,20:20:57,83.4000,29,bid,,
34612,2021-01-23,20:20:57,83.4000,1,bid,,
34614,2021-01-23,20:20:58,83.4000,40,bid,,
34615,2021-01-23,20:20:59,83.5000,1,bid,,
34618,2021-01-23,20:21:01,83.0000,1,bid,,
34619,2021-01-23,20:21:01,83.0000,1,bid,,
34620,2021-01-23,20:21:01,83.0000,10,bid,,
34621,2021-01-23,20:21:01,83.0000,10,bid,,
34622,2021-01-23,20:21:01,82.4000,10,ask,,
34625,2021-01-23,20:21:02,83.0000,1,bid,,
34626,2021-01-23,20:21:02,83.0000,39,bid,,
34627,2021-01-23,20:21:02,83.0000,39,bid,,
34628,2021-01-23,20:21:02,82.4000,39,ask,,
34629,2021-01-23,20:21:03,83.1000,1,bid,,
34631,2021-01-23,20:21:05,83.1000,20,bid,,
34632,2021-01-23,20:21:05,83.1000,20,bid,,
34633,2021-01-23,20:21:05,82.5000,20,ask,,
