Tradenumber,Timestamp,price,volume,aggressorside,buyer,seller
42449,2021-01-23,21:39:26,93.8000,3,bid,,
42450,2021-01-23,21:39:27,93.8000,3,bid,,
42451,2021-01-23,21:39:28,93.9000,1,bid,,
42452,2021-01-23,21:39:29,93.9000,1,bid,,
42453,2021-01-23,21:39:30,93.9000,1,bid,,
42454,2021-01-23,21:39:31,93.9000,1,bid,,
42455,2021-01-23,21:39:32,94.0000,1,bid,,
42456,2021-01-23,21:39:33,94.0000,1,bid,,
42457,2021-01-23,21:39:34,94.0000,1,bid,,
42458,2021-01-23,21:39:34,93.7000,20,ask,,
42460,2021-01-23,21:39:35,94.0000,1,bid,,
42461,2021-01-23,21:39:36,93.8000,2,bid,,
42462,2021-01-23,21:39:37,93.8000,2,bid,,
42463,2021-01-23,21:39:38,93.8000,2,bid,,
42464,2021-01-23,21:39:39,93.8000,2,bid,,
42465,2021-01-23,21:39:40,94.0000,1,bid,,
42466,2021-01-23,21:39:41,94.0000,1,bid,,
42467,2021-01-23,21:39:42,94.0000,1,bid,,
42468,2021-01-23,21:39:43,94.0000,17,bid,,
42470,2021-01-23,21:39:44,94.3000,1,bid,,
42471,2021-01-23,21:39:44,94.1000,20,bid,,
42473,2021-01-23,21:39:45,94.3000,1,bid,,
42474,2021-01-23,21:39:45,94.3000,38,bid,,
42476,2021-01-23,21:39:48,94.2000,1,bid,,
42477,2021-01-23,21:39:49,94.2000,1,bid,,
42478,2021-01-23,21:39:50,94.2000,1,bid,,
42479,2021-01-23,21:39:51,94.2000,1,bid,,
42480,2021-01-23,21:39:52,94.3000,1,bid,,
42481,2021-01-23,21:39:53,94.3000,1,bid,,
42482,2021-01-23,21:39:54,94.3000,1,bid,,
42483,2021-01-23,21:39:55,94.3000,1,bid,,
42484,2021-01-23,21:39:57,94.4000,20,bid,,
42486,2021-01-23,21:40:00,94.4000,20,ask,,
42487,2021-01-23,21:40:00,94.4000,50,bid,,
42489,2021-01-23,21:40:00,94.4000,40,bid,,
42490,2021-01-23,21:40:00,94.4000,1,bid,,
42492,2021-01-23,21:40:01,94.4000,1,bid,,
42493,2021-01-23,21:40:02,94.4000,10,bid,,
42494,2021-01-23,21:40:03,94.4000,1,bid,,
42495,2021-01-23,21:40:04,94.4000,1,bid,,
42496,2021-01-23,21:40:05,94.4000,1,bid,,
42497,2021-01-23,21:40:05,94.4000,10,bid,,
42498,2021-01-23,21:40:06,94.4000,1,bid,,
42499,2021-01-23,21:40:06,94.4000,100,bid,,
42500,2021-01-23,21:40:06,94.4000,12,bid,,
42503,2021-01-23,21:40:07,94.6000,1,bid,,
42504,2021-01-23,21:40:08,94.6000,1,bid,,
42505,2021-01-23,21:40:09,94.5000,1,bid,,
42506,2021-01-23,21:40:10,94.5000,1,bid,,
42507,2021-01-23,21:40:11,94.5000,1,bid,,
42508,2021-01-23,21:40:12,94.5000,1,bid,,
42509,2021-01-23,21:40:13,94.6000,1,bid,,
42510,2021-01-23,21:40:14,94.6000,1,bid,,
42511,2021-01-23,21:40:15,94.6000,1,bid,,
42512,2021-01-23,21:40:16,94.7000,1,bid,,
42513,2021-01-23,21:40:17,94.5000,1,bid,,
42514,2021-01-23,21:40:18,94.5000,19,bid,,
42516,2021-01-23,21:40:18,94.7000,1,bid,,
42517,2021-01-23,21:40:19,94.7000,1,bid,,
42518,2021-01-23,21:40:20,94.8000,1,bid,,
42519,2021-01-23,21:40:21,94.8000,1,bid,,
42520,2021-01-23,21:40:22,94.8000,1,bid,,
42521,2021-01-23,21:40:23,94.8000,1,bid,,
42522,2021-01-23,21:40:24,94.8000,1,bid,,
42523,2021-01-23,21:40:25,94.7000,1,bid,,
42524,2021-01-23,21:40:25,94.7000,19,bid,,
42526,2021-01-23,21:40:26,94.9000,1,bid,,
42527,2021-01-23,21:40:27,94.9000,1,bid,,
42528,2021-01-23,21:40:28,94.9000,1,bid,,
42529,2021-01-23,21:40:29,94.9000,1,bid,,
42530,2021-01-23,21:40:30,94.9000,1,bid,,
42531,2021-01-23,21:40:31,94.9000,1,bid,,
42532,2021-01-23,21:40:32,94.9000,1,bid,,
42533,2021-01-23,21:40:33,94.9000,1,bid,,
42534,2021-01-23,21:40:34,94.9000,1,bid,,
42535,2021-01-23,21:40:36,94.9000,1,bid,,
42536,2021-01-23,21:40:37,94.9000,1,bid,,
42537,2021-01-23,21:40:38,94.9000,1,bid,,
42538,2021-01-23,21:40:39,94.9000,1,bid,,
42539,2021-01-23,21:40:40,94.9000,1,bid,,
42540,2021-01-23,21:40:41,94.9000,1,bid,,
42541,2021-01-23,21:40:42,94.8000,1,bid,,
42542,2021-01-23,21:40:43,94.8000,1,bid,,
42543,2021-01-23,21:40:44,94.8000,1,bid,,
42544,2021-01-23,21:40:45,94.8000,1,bid,,
42545,2021-01-23,21:40:46,94.7000,1,bid,,
42546,2021-01-23,21:40:47,94.7000,1,bid,,
42547,2021-01-23,21:40:48,94.7000,1,bid,,
42548,2021-01-23,21:40:49,94.7000,1,bid,,
42549,2021-01-23,21:40:50,94.5000,20,ask,,
42551,2021-01-23,21:40:50,94.9000,1,bid,,
42552,2021-01-23,21:40:51,94.9000,1,bid,,
42553,2021-01-23,21:40:51,94.4000,10,ask,,
42554,2021-01-23,21:40:52,94.9000,1,bid,,
42555,2021-01-23,21:40:53,94.9000,1,bid,,
42556,2021-01-23,21:40:54,94.4000,20,ask,,
42558,2021-01-23,21:40:54,94.8000,1,bid,,
42559,2021-01-23,21:40:55,94.8000,1,bid,,
42560,2021-01-23,21:40:55,94.2000,10,ask,,
42561,2021-01-23,21:40:56,94.2000,30,ask,,
42563,2021-01-23,21:40:56,94.8000,1,bid,,
42564,2021-01-23,21:40:57,94.5000,1,bid,,
42565,2021-01-23,21:40:58,94.2000,20,ask,,
42567,2021-01-23,21:40:58,94.5000,1,bid,,
42568,2021-01-23,21:40:59,94.5000,1,bid,,
42569,2021-01-23,21:41:00,94.6000,1,bid,,
42570,2021-01-23,21:41:01,94.6000,1,bid,,
42571,2021-01-23,21:41:02,94.3000,2,bid,,
42572,2021-01-23,21:41:03,94.3000,2,bid,,
42573,2021-01-23,21:41:04,94.3000,3,bid,,
42574,2021-01-23,21:41:05,94.3000,3,bid,,
42575,2021-01-23,21:41:06,94.2000,4,bid,,
42576,2021-01-23,21:41:07,94.2000,4,bid,,
42577,2021-01-23,21:41:08,94.2000,4,bid,,
42578,2021-01-23,21:41:10,94.2000,6,bid,,
42579,2021-01-23,21:41:11,94.4000,2,bid,,
42580,2021-01-23,21:41:12,94.4000,2,bid,,
42581,2021-01-23,21:41:13,94.4000,2,bid,,
42582,2021-01-23,21:41:14,94.4000,3,bid,,
42583,2021-01-23,21:41:14,94.1000,20,ask,,
42585,2021-01-23,21:41:15,94.5000,1,bid,,
42586,2021-01-23,21:41:16,94.5000,1,bid,,
42587,2021-01-23,21:41:17,94.5000,1,bid,,
42588,2021-01-23,21:41:18,94.0000,40,ask,,
42589,2021-01-23,21:41:18,93.8000,5,ask,,
42590,2021-01-23,21:41:18,93.8000,5,ask,,
42591,2021-01-23,21:41:18,93.8000,5,ask,,
42592,2021-01-23,21:41:18,93.8000,5,ask,,
42593,2021-01-23,21:41:18,93.8000,5,ask,,
42594,2021-01-23,21:41:18,94.5000,1,bid,,
42595,2021-01-23,21:41:18,93.9000,20,ask,,
42596,2021-01-23,21:41:19,94.3000,1,bid,,
42597,2021-01-23,21:41:20,94.3000,1,bid,,
42598,2021-01-23,21:41:21,93.4000,40,ask,,
42599,2021-01-23,21:41:21,94.0000,1,bid,,
42600,2021-01-23,21:41:22,94.0000,1,bid,,
42601,2021-01-23,21:41:23,94.0000,7,bid,,
42602,2021-01-23,21:41:24,94.0000,7,bid,,
42603,2021-01-23,21:41:25,93.9000,8,bid,,
42604,2021-01-23,21:41:26,93.9000,8,bid,,
42605,2021-01-23,21:41:27,93.9000,8,bid,,
42606,2021-01-23,21:41:28,93.9000,8,bid,,
42607,2021-01-23,21:41:29,94.0000,7,bid,,
42608,2021-01-23,21:41:30,94.0000,7,bid,,
42609,2021-01-23,21:41:31,94.0000,20,bid,,
42610,2021-01-23,21:41:31,94.0000,6,bid,,
42611,2021-01-23,21:41:32,94.3000,2,bid,,
42612,2021-01-23,21:41:33,94.3000,2,bid,,
42613,2021-01-23,21:41:34,94.3000,2,bid,,
42614,2021-01-23,21:41:35,94.1000,5,bid,,
42615,2021-01-23,21:41:36,94.1000,5,bid,,
42616,2021-01-23,21:41:37,94.1000,5,bid,,
42617,2021-01-23,21:41:38,94.1000,5,bid,,
42618,2021-01-23,21:41:39,94.3000,2,bid,,
42619,2021-01-23,21:41:40,94.3000,2,bid,,
42620,2021-01-23,21:41:41,94.4000,1,bid,,
42621,2021-01-23,21:41:42,94.4000,1,bid,,
42622,2021-01-23,21:41:44,94.4000,1,bid,,
42623,2021-01-23,21:41:45,94.4000,1,bid,,
42624,2021-01-23,21:41:45,94.1000,10,ask,,
42625,2021-01-23,21:41:46,94.4000,1,bid,,
42626,2021-01-23,21:41:47,94.4000,1,bid,,
42627,2021-01-23,21:41:48,94.4000,1,bid,,
42628,2021-01-23,21:41:49,94.4000,1,bid,,
42629,2021-01-23,21:41:50,94.4000,1,bid,,
42630,2021-01-23,21:41:51,94.4000,1,bid,,
42631,2021-01-23,21:41:51,94.2000,20,ask,,
42633,2021-01-23,21:41:52,94.4000,1,bid,,
42634,2021-01-23,21:41:53,94.4000,1,bid,,
42635,2021-01-23,21:41:54,94.5000,1,bid,,
42636,2021-01-23,21:41:55,94.5000,1,bid,,
42637,2021-01-23,21:41:56,94.0000,10,ask,,
42638,2021-01-23,21:41:56,94.4000,1,bid,,
42639,2021-01-23,21:41:57,94.4000,1,bid,,
42641,2021-01-23,21:41:58,94.4000,1,bid,,
42642,2021-01-23,21:41:59,94.0000,10,ask,,
42643,2021-01-23,21:41:59,94.0000,40,ask,,
42645,2021-01-23,21:41:59,94.4000,1,bid,,
42646,2021-01-23,21:42:00,93.8000,10,ask,,
42647,2021-01-23,21:42:00,94.1000,4,bid,,
42648,2021-01-23,21:42:01,94.1000,4,bid,,
42650,2021-01-23,21:42:02,94.1000,4,bid,,
42651,2021-01-23,21:42:03,93.8000,10,ask,,
42652,2021-01-23,21:42:03,94.1000,3,bid,,
42653,2021-01-23,21:42:04,94.0000,5,bid,,
42654,2021-01-23,21:42:05,94.0000,5,bid,,
42655,2021-01-23,21:42:06,94.0000,5,bid,,
42656,2021-01-23,21:42:06,93.7000,5,ask,,
42657,2021-01-23,21:42:06,93.7000,5,ask,,
42658,2021-01-23,21:42:07,94.0000,4,bid,,
42659,2021-01-23,21:42:08,94.2000,1,bid,,
42660,2021-01-23,21:42:09,94.2000,1,bid,,
42661,2021-01-23,21:42:10,93.8000,10,ask,,
42662,2021-01-23,21:42:10,94.2000,1,bid,,
42663,2021-01-23,21:42:11,94.2000,1,bid,,
42664,2021-01-23,21:42:12,94.0000,3,bid,,
42665,2021-01-23,21:42:13,93.7000,5,ask,,
42666,2021-01-23,21:42:13,93.7000,5,ask,,
42667,2021-01-23,21:42:13,94.0000,3,bid,,
42668,2021-01-23,21:42:14,94.0000,3,bid,,
42671,2021-01-23,21:42:15,94.0000,3,bid,,
42672,2021-01-23,21:42:16,94.2000,1,bid,,
42673,2021-01-23,21:42:17,93.8000,10,ask,,
42674,2021-01-23,21:42:18,94.2000,1,bid,,
42675,2021-01-23,21:42:19,94.2000,1,bid,,
42676,2021-01-23,21:42:20,94.2000,1,bid,,
42677,2021-01-23,21:42:21,94.2000,1,bid,,
42678,2021-01-23,21:42:21,93.8000,10,ask,,
42680,2021-01-23,21:42:22,93.8000,10,ask,,
42681,2021-01-23,21:42:22,94.2000,1,bid,,
42683,2021-01-23,21:42:22,93.7000,5,ask,,
42684,2021-01-23,21:42:23,94.0000,2,bid,,
42685,2021-01-23,21:42:24,94.0000,2,bid,,
42687,2021-01-23,21:42:24,93.7000,20,ask,,
42688,2021-01-23,21:42:25,94.0000,2,bid,,
42689,2021-01-23,21:42:26,94.0000,2,bid,,
42690,2021-01-23,21:42:27,94.0000,2,bid,,
42692,2021-01-23,21:42:27,93.5000,20,ask,,
42694,2021-01-23,21:42:28,93.5000,20,ask,,
42695,2021-01-23,21:42:28,94.0000,1,bid,,
42697,2021-01-23,21:42:28,93.5000,20,ask,,
42698,2021-01-23,21:42:29,93.9000,1,bid,,
42699,2021-01-23,21:42:30,93.9000,1,bid,,
42700,2021-01-23,21:42:31,93.9000,2,bid,,
42701,2021-01-23,21:42:32,93.9000,2,bid,,
42702,2021-01-23,21:42:33,93.8000,4,bid,,
42703,2021-01-23,21:42:34,93.8000,4,bid,,
42704,2021-01-23,21:42:35,93.8000,4,bid,,
42705,2021-01-23,21:42:36,93.8000,4,bid,,
42706,2021-01-23,21:42:37,93.9000,2,bid,,
42707,2021-01-23,21:42:38,93.9000,2,bid,,
42708,2021-01-23,21:42:39,93.9000,2,bid,,
42709,2021-01-23,21:42:40,93.9000,2,bid,,
42710,2021-01-23,21:42:41,94.0000,1,bid,,
42711,2021-01-23,21:42:42,94.0000,1,bid,,
42712,2021-01-23,21:42:43,94.0000,1,bid,,
42713,2021-01-23,21:42:44,94.0000,1,bid,,
42714,2021-01-23,21:42:45,93.9000,20,bid,,
42716,2021-01-23,21:42:45,94.2000,1,bid,,
42717,2021-01-23,21:42:46,94.2000,1,bid,,
42718,2021-01-23,21:42:47,94.2000,1,bid,,
42719,2021-01-23,21:42:48,94.2000,1,bid,,
42720,2021-01-23,21:42:49,94.0000,20,bid,,
42722,2021-01-23,21:42:50,94.2000,1,bid,,
42723,2021-01-23,21:42:51,94.2000,1,bid,,
42724,2021-01-23,21:42:52,94.4000,1,bid,,
42725,2021-01-23,21:42:53,94.3000,1,bid,,
42726,2021-01-23,21:42:53,94.3000,10,bid,,
42727,2021-01-23,21:42:53,94.3000,9,bid,,
42729,2021-01-23,21:42:54,94.4000,1,bid,,
42730,2021-01-23,21:42:55,94.4000,1,bid,,
42734,2021-01-23,21:43:01,94.3000,20,bid,,
42742,2021-01-23,21:43:13,94.4000,1,bid,,
42743,2021-01-23,21:43:14,94.4000,1,bid,,
42744,2021-01-23,21:43:15,94.4000,1,bid,,
42745,2021-01-23,21:43:16,94.4000,1,bid,,
42746,2021-01-23,21:43:17,94.4000,1,bid,,
42747,2021-01-23,21:43:18,94.4000,1,bid,,
42749,2021-01-23,21:43:20,94.4000,1,bid,,
42750,2021-01-23,21:43:21,94.3000,20,bid,,
42758,2021-01-23,21:43:34,94.4000,1,bid,,
42759,2021-01-23,21:43:35,94.4000,1,bid,,
42760,2021-01-23,21:43:36,94.4000,1,bid,,
42762,2021-01-23,21:43:38,94.4000,1,bid,,
42763,2021-01-23,21:43:39,94.4000,1,bid,,
42764,2021-01-23,21:43:40,94.4000,1,bid,,
42765,2021-01-23,21:43:42,94.4000,1,bid,,
42766,2021-01-23,21:43:43,94.4000,1,bid,,
42767,2021-01-23,21:43:44,94.4000,1,bid,,
42768,2021-01-23,21:43:45,94.4000,1,bid,,
42770,2021-01-23,21:43:50,94.4000,1,bid,,
42771,2021-01-23,21:43:51,94.4000,1,bid,,
42772,2021-01-23,21:43:52,94.4000,1,bid,,
42773,2021-01-23,21:43:53,94.4000,1,bid,,
42774,2021-01-23,21:43:54,94.3000,1,bid,,
42775,2021-01-23,21:43:54,94.3000,10,bid,,
42776,2021-01-23,21:43:55,94.3000,1,bid,,
42777,2021-01-23,21:43:56,94.3000,1,bid,,
42778,2021-01-23,21:43:57,94.3000,1,bid,,
42779,2021-01-23,21:43:58,94.3000,6,bid,,
42780,2021-01-23,21:43:58,94.3000,4,bid,,
42781,2021-01-23,21:43:58,94.3000,1,bid,,
42782,2021-01-23,21:43:59,94.3000,20,bid,,
42784,2021-01-23,21:43:59,94.3000,15,bid,,
42786,2021-01-23,21:43:59,94.4000,20,bid,,
42794,2021-01-23,21:44:05,94.5000,20,bid,,
42796,2021-01-23,21:44:05,94.6000,40,bid,,
42804,2021-01-23,21:44:12,94.5000,20,ask,,
42805,2021-01-23,21:44:12,94.5000,100,bid,,
42807,2021-01-23,21:44:12,94.5000,100,bid,,
42809,2021-01-23,21:44:12,94.5000,100,bid,,
42812,2021-01-23,21:44:12,94.5000,29,bid,,
42816,2021-01-23,21:44:15,94.7000,20,bid,,
42818,2021-01-23,21:44:16,94.8000,10,bid,,
42821,2021-01-23,21:44:18,94.8000,40,bid,,
42822,2021-01-23,21:44:18,95.0000,20,bid,,
42826,2021-01-23,21:44:20,95.1000,20,bid,,
42829,2021-01-23,21:44:20,95.2000,10,bid,,
42833,2021-01-23,21:44:24,94.8000,7,ask,,
42840,2021-01-23,21:44:30,95.1000,20,bid,,
42841,2021-01-23,21:44:30,95.1000,30,bid,,
42842,2021-01-23,21:44:30,95.1000,10,bid,,
42845,2021-01-23,21:44:30,95.2000,10,bid,,
42854,2021-01-23,21:44:38,95.2000,18,bid,,
42855,2021-01-23,21:44:38,95.2000,20,bid,,
42857,2021-01-23,21:44:38,95.1000,40,bid,,
42860,2021-01-23,21:44:39,95.3000,50,bid,,
42861,2021-01-23,21:44:39,95.3000,20,bid,,
42877,2021-01-23,21:44:54,95.2000,20,ask,,
42878,2021-01-23,21:45:11,94.7000,20,ask,,
42879,2021-01-23,21:45:11,94.7000,40,ask,,
42900,2021-01-23,21:45:12,94.5000,10,ask,,
42924,2021-01-23,21:45:14,94.5000,10,ask,,
42937,2021-01-23,21:45:15,94.4000,40,ask,,
42962,2021-01-23,21:45:16,94.6000,1,bid,,
42964,2021-01-23,21:45:17,94.6000,1,bid,,
42966,2021-01-23,21:45:18,94.6000,1,bid,,
42968,2021-01-23,21:45:19,94.6000,1,bid,,
42969,2021-01-23,21:45:20,94.3000,40,ask,,
42971,2021-01-23,21:45:20,94.3000,20,ask,,
42974,2021-01-23,21:45:20,94.7000,1,bid,,
42976,2021-01-23,21:45:21,94.7000,1,bid,,
42978,2021-01-23,21:45:23,94.7000,1,bid,,
42980,2021-01-23,21:45:24,94.6000,1,bid,,
42982,2021-01-23,21:45:25,94.3000,2,bid,,
42984,2021-01-23,21:45:26,94.3000,2,bid,,
42986,2021-01-23,21:45:27,94.3000,2,bid,,
42988,2021-01-23,21:45:28,94.3000,2,bid,,
42990,2021-01-23,21:45:29,94.2000,4,bid,,
42991,2021-01-23,21:45:30,94.2000,4,bid,,
42992,2021-01-23,21:45:31,94.2000,4,bid,,
42993,2021-01-23,21:45:32,94.2000,4,bid,,
42994,2021-01-23,21:45:33,94.4000,1,bid,,
42995,2021-01-23,21:45:34,94.4000,1,bid,,
42996,2021-01-23,21:45:35,94.4000,1,bid,,
42997,2021-01-23,21:45:36,94.4000,17,bid,,
42999,2021-01-23,21:45:36,94.5000,1,bid,,
43000,2021-01-23,21:45:37,94.5000,10,bid,,
43001,2021-01-23,21:45:37,94.5000,1,bid,,
43002,2021-01-23,21:45:38,94.5000,28,bid,,
43003,2021-01-23,21:45:38,94.5000,20,bid,,
43005,2021-01-23,21:45:40,94.8000,10,bid,,
43006,2021-01-23,21:45:41,94.7000,20,bid,,
43007,2021-01-23,21:45:41,94.8000,30,bid,,
43010,2021-01-23,21:45:45,94.6000,20,bid,,
43012,2021-01-23,21:45:50,94.7000,20,bid,,
43014,2021-01-23,21:45:55,94.8000,10,bid,,
43015,2021-01-23,21:45:57,94.8000,40,bid,,
43017,2021-01-23,21:45:59,95.0000,20,bid,,
43019,2021-01-23,21:46:02,95.1000,20,bid,,
43021,2021-01-23,21:46:02,95.2000,10,bid,,
43022,2021-01-23,21:46:03,95.2000,30,bid,,
43024,2021-01-23,21:46:05,95.2000,20,bid,,
43027,2021-01-23,21:46:06,94.8000,37,ask,,
43033,2021-01-23,21:46:11,95.2000,40,bid,,
43037,2021-01-23,21:46:13,95.4000,10,bid,,
43039,2021-01-23,21:46:14,95.4000,18,bid,,
43040,2021-01-23,21:46:14,95.4000,40,bid,,
43057,2021-01-23,21:46:28,95.5000,10,ask,,
43060,2021-01-23,21:46:29,95.5000,1,ask,,
43061,2021-01-23,21:46:29,95.5000,9,ask,,
43063,2021-01-23,21:46:31,95.2000,10,ask,,
43067,2021-01-23,21:46:33,95.2000,1,ask,,
43068,2021-01-23,21:46:34,95.1000,5,ask,,
43069,2021-01-23,21:46:34,95.1000,5,ask,,
43070,2021-01-23,21:46:34,95.1000,5,ask,,
43071,2021-01-23,21:46:34,95.1000,5,ask,,
43072,2021-01-23,21:46:34,95.1000,5,ask,,
43073,2021-01-23,21:46:34,95.1000,40,ask,,
43075,2021-01-23,21:46:34,95.3000,20,ask,,
43078,2021-01-23,21:46:42,95.2000,1,ask,,
43079,2021-01-23,21:46:42,95.2000,19,ask,,
43095,2021-01-23,21:46:59,95.1000,1,bid,,
43118,2021-01-23,21:47:05,95.2000,1,bid,,
43120,2021-01-23,21:47:08,95.2000,1,bid,,
43122,2021-01-23,21:47:08,95.1000,1,ask,,
43124,2021-01-23,21:47:15,95.2000,20,bid,,
43126,2021-01-23,21:47:15,95.3000,1,bid,,
43128,2021-01-23,21:47:16,95.3000,1,bid,,
43130,2021-01-23,21:47:16,95.3000,10,bid,,
43131,2021-01-23,21:47:17,95.3000,1,bid,,
43135,2021-01-23,21:47:19,95.2000,20,bid,,
43137,2021-01-23,21:47:19,95.2000,10,bid,,
43143,2021-01-23,21:47:23,95.3000,10,bid,,
43147,2021-01-23,21:47:27,95.3000,10,bid,,
43151,2021-01-23,21:47:30,95.3000,10,bid,,
43155,2021-01-23,21:47:33,95.3000,10,bid,,
43158,2021-01-23,21:47:36,95.2000,1,ask,,
43160,2021-01-23,21:47:37,95.3000,10,bid,,
43162,2021-01-23,21:47:38,95.1000,1,ask,,
43166,2021-01-23,21:47:41,95.4000,1,bid,,
43167,2021-01-23,21:47:41,95.5000,9,bid,,
43171,2021-01-23,21:47:44,95.4000,10,bid,,
43177,2021-01-23,21:48:00,95.4000,40,ask,,
43235,2021-01-23,21:48:13,95.3000,1,ask,,
43245,2021-01-23,21:48:13,95.3000,1,ask,,
43254,2021-01-23,21:48:14,95.3000,1,ask,,
43265,2021-01-23,21:48:14,95.3000,1,ask,,
43267,2021-01-23,21:48:14,95.3000,16,ask,,
43269,2021-01-23,21:48:14,95.2000,1,ask,,
43270,2021-01-23,21:48:14,95.2000,40,ask,,
43288,2021-01-23,21:48:15,95.1000,1,ask,,
43304,2021-01-23,21:48:16,94.9000,1,ask,,
43314,2021-01-23,21:48:17,95.1000,20,ask,,
43364,2021-01-23,21:48:20,95.5000,20,bid,,
43365,2021-01-23,21:48:20,95.6000,1,bid,,
43368,2021-01-23,21:48:20,95.6000,39,bid,,
43372,2021-01-23,21:48:21,95.4000,20,bid,,
43374,2021-01-23,21:48:21,96.1000,10,bid,,
43375,2021-01-23,21:48:21,96.1000,20,bid,,
43376,2021-01-23,21:48:21,96.1000,1,bid,,
43377,2021-01-23,21:48:22,95.0000,20,ask,,
43379,2021-01-23,21:48:22,94.9000,40,ask,,
43383,2021-01-23,21:48:23,94.9000,40,ask,,
43385,2021-01-23,21:48:27,94.9000,10,ask,,
43386,2021-01-23,21:48:30,94.9000,10,ask,,
43387,2021-01-23,21:48:32,94.9000,10,ask,,
43388,2021-01-23,21:48:32,94.8000,40,ask,,
43390,2021-01-23,21:48:32,94.7000,5,ask,,
43391,2021-01-23,21:48:32,94.7000,5,ask,,
43392,2021-01-23,21:48:32,94.7000,5,ask,,
43393,2021-01-23,21:48:32,94.7000,5,ask,,
43394,2021-01-23,21:48:32,94.7000,5,ask,,
43397,2021-01-23,21:48:33,94.8000,20,ask,,
43399,2021-01-23,21:48:48,95.0000,20,bid,,
43400,2021-01-23,21:48:48,95.0000,30,bid,,
43401,2021-01-23,21:48:48,95.0000,10,bid,,
43404,2021-01-23,21:48:50,95.1000,20,bid,,
43406,2021-01-23,21:48:54,95.4000,40,bid,,
43407,2021-01-23,21:48:54,95.4000,20,bid,,
43409,2021-01-23,21:48:56,95.7000,40,bid,,
43411,2021-01-23,21:48:57,95.6000,20,bid,,
43413,2021-01-23,21:49:02,95.8000,10,bid,,
43415,2021-01-23,21:49:15,95.8000,1,ask,,
43416,2021-01-23,21:49:15,95.8000,1,ask,,
43417,2021-01-23,21:49:15,95.8000,1,ask,,
43418,2021-01-23,21:49:15,95.8000,1,ask,,
43419,2021-01-23,21:49:15,95.8000,1,ask,,
43420,2021-01-23,21:49:34,95.6000,20,bid,,
43421,2021-01-23,21:49:42,95.6000,10,bid,,
43422,2021-01-23,21:49:59,95.7000,5,ask,,
43423,2021-01-23,21:49:59,95.7000,5,ask,,
43424,2021-01-23,21:49:59,95.7000,5,ask,,
43425,2021-01-23,21:49:59,95.7000,5,ask,,
43426,2021-01-23,21:50:08,95.8000,20,bid,,
43428,2021-01-23,21:50:10,96.0000,10,bid,,
43429,2021-01-23,21:50:11,96.0000,10,bid,,
43430,2021-01-23,21:50:11,96.0000,40,bid,,
43432,2021-01-23,21:50:12,95.9000,1,bid,,
43434,2021-01-23,21:50:12,95.9000,1,bid,,
43436,2021-01-23,21:50:13,95.9000,1,bid,,
43438,2021-01-23,21:50:13,95.9000,1,bid,,
43440,2021-01-23,21:50:35,95.9000,20,ask,,
43442,2021-01-23,21:50:36,95.7000,40,ask,,
43443,2021-01-23,21:50:36,95.7000,20,ask,,
43447,2021-01-23,21:50:39,95.4000,40,ask,,
43449,2021-01-23,21:50:40,95.5000,20,ask,,
43451,2021-01-23,21:51:05,95.6000,20,bid,,
43453,2021-01-23,21:51:17,95.5000,1,ask,,
43455,2021-01-23,21:51:17,95.4000,20,ask,,
43458,2021-01-23,21:51:23,95.7000,1,bid,,
43459,2021-01-23,21:51:23,95.7000,20,bid,,
43460,2021-01-23,21:51:23,95.7000,79,bid,,
43464,2021-01-23,21:51:31,95.8000,10,bid,,
43465,2021-01-23,21:51:35,95.8000,10,bid,,
43466,2021-01-23,21:51:54,96.1000,40,bid,,
43467,2021-01-23,21:51:54,96.1000,20,bid,,
43469,2021-01-23,21:51:55,96.2000,1,bid,,
43470,2021-01-23,21:51:55,96.2000,1,bid,,
43471,2021-01-23,21:51:55,96.2000,20,bid,,
43473,2021-01-23,21:52:03,96.2000,20,bid,,
43475,2021-01-23,21:52:07,96.4000,20,bid,,
43477,2021-01-23,21:52:07,96.4000,10,bid,,
43478,2021-01-23,21:52:07,96.4000,10,bid,,
43480,2021-01-23,21:52:07,96.5000,20,bid,,
43482,2021-01-23,21:52:07,96.1000,20,ask,,
43483,2021-01-23,21:52:07,96.1000,100,ask,,
43485,2021-01-23,21:52:09,96.7000,20,bid,,
43487,2021-01-23,21:52:10,96.7000,20,bid,,
43489,2021-01-23,21:52:10,96.4000,20,bid,,
43491,2021-01-23,21:52:14,97.0000,10,bid,,
43492,2021-01-23,21:52:20,96.8000,10,bid,,
43493,2021-01-23,21:52:24,96.7000,1,bid,,
43494,2021-01-23,21:52:24,96.9000,9,bid,,
43495,2021-01-23,21:52:28,96.8000,10,bid,,
43496,2021-01-23,21:52:31,96.9000,10,bid,,
43497,2021-01-23,21:52:34,96.9000,10,bid,,
43500,2021-01-23,21:52:37,96.9000,1,bid,,
43501,2021-01-23,21:52:37,96.9000,10,bid,,
43503,2021-01-23,21:52:41,96.8000,10,bid,,
43504,2021-01-23,21:52:45,96.9000,10,bid,,
43505,2021-01-23,21:52:48,96.9000,10,bid,,
43506,2021-01-23,21:52:58,96.9000,10,bid,,
43507,2021-01-23,21:53:02,96.9000,5,bid,,
43508,2021-01-23,21:53:02,96.9000,5,bid,,
43509,2021-01-23,21:53:02,96.9000,5,bid,,
43510,2021-01-23,21:53:02,96.9000,5,bid,,
43512,2021-01-23,21:53:03,96.9000,5,bid,,
