Trade number, Timestamp, price, volume, aggressor side, buyer, seller
48547,2021-01-23 22:38:46,91.9000,9,ask,,
48548,2021-01-23 22:38:47,91.9000,9,ask,,
48549,2021-01-23 22:38:48,92.0000,11,ask,,
48550,2021-01-23 22:38:48,92.0000,20,ask,,
48551,2021-01-23 22:38:49,91.7000,7,ask,,
48552,2021-01-23 22:38:50,91.7000,7,ask,,
48553,2021-01-23 22:38:53,91.7000,7,ask,,
48554,2021-01-23 22:38:54,91.7000,6,ask,,
48555,2021-01-23 22:38:56,91.7000,6,ask,,
48556,2021-01-23 22:39:02,91.8000,7,ask,,
48557,2021-01-23 22:39:03,91.8000,7,ask,,
48558,2021-01-23 22:39:04,91.7000,6,ask,,
48559,2021-01-23 22:39:05,91.8000,7,ask,,
48560,2021-01-23 22:39:06,91.8000,7,ask,,
48561,2021-01-23 22:39:08,91.8000,7,ask,,
48562,2021-01-23 22:39:09,91.8000,7,ask,,
48563,2021-01-23 22:39:10,91.8000,7,ask,,
48564,2021-01-23 22:39:11,91.7000,6,ask,,
48565,2021-01-23 22:39:12,92.0000,9,ask,,
48566,2021-01-23 22:39:13,92.0000,9,ask,,
48567,2021-01-23 22:39:14,91.9000,8,ask,,
48568,2021-01-23 22:39:15,91.7000,6,ask,,
48569,2021-01-23 22:39:16,91.7000,6,ask,,
48570,2021-01-23 22:39:17,91.7000,6,ask,,
48571,2021-01-23 22:39:18,92.0000,20,ask,,
48572,2021-01-23 22:39:18,92.0000,20,ask,,
48573,2021-01-23 22:39:18,91.9000,8,ask,,
48574,2021-01-23 22:39:19,91.9000,8,ask,,
48575,2021-01-23 22:39:20,91.9000,8,ask,,
48576,2021-01-23 22:39:20,92.1000,40,ask,,
48577,2021-01-23 22:39:20,92.1000,40,bid,,
48578,2021-01-23 22:39:21,92.1000,9,ask,,
48579,2021-01-23 22:39:22,92.2000,80,ask,,
48580,2021-01-23 22:39:22,92.2000,9,ask,,
48581,2021-01-23 22:39:22,92.2000,40,bid,,
48582,2021-01-23 22:39:22,92.2000,40,bid,,
48583,2021-01-23 22:39:23,92.2000,9,ask,,
48584,2021-01-23 22:39:24,92.1000,8,ask,,
48585,2021-01-23 22:39:25,92.3000,60,ask,,
48586,2021-01-23 22:39:25,92.3000,20,bid,,
48587,2021-01-23 22:39:25,92.3000,40,bid,,
48588,2021-01-23 22:39:25,92.3000,10,ask,,
48589,2021-01-23 22:39:26,92.3000,10,ask,,
48590,2021-01-23 22:39:27,92.1000,7,ask,,
48591,2021-01-23 22:39:28,92.3000,10,ask,,
48592,2021-01-23 22:39:29,92.3000,10,ask,,
48593,2021-01-23 22:39:29,92.3000,20,ask,,
48594,2021-01-23 22:39:29,92.2000,20,ask,,
48595,2021-01-23 22:39:30,92.2000,8,ask,,
48596,2021-01-23 22:39:31,92.3000,10,ask,,
48597,2021-01-23 22:39:32,92.3000,10,ask,,
48598,2021-01-23 22:39:32,92.5000,40,bid,,
48599,2021-01-23 22:39:32,92.6000,40,ask,,
48600,2021-01-23 22:39:32,92.5000,100,bid,,
48601,2021-01-23 22:39:32,92.6000,40,ask,,
48602,2021-01-23 22:39:33,92.5000,50,bid,,
48603,2021-01-23 22:39:33,92.5000,51,bid,,
48604,2021-01-23 22:39:33,92.6000,50,ask,,
48605,2021-01-23 22:39:33,92.6000,70,ask,,
48606,2021-01-23 22:39:33,90.5000,2,ask,,
48607,2021-01-23 22:39:33,93.2000,19,bid,,
48608,2021-01-23 22:39:33,91.7000,50,ask,,
48609,2021-01-23 22:39:33,93.2000,181,bid,,
48610,2021-01-23 22:39:34,92.5000,20,bid,,
48611,2021-01-23 22:39:34,92.5000,40,bid,,
48612,2021-01-23 22:39:34,92.5000,140,bid,,
48613,2021-01-23 22:39:34,92.8000,200,ask,,
48614,2021-01-23 22:39:34,92.5000,26,bid,,
48615,2021-01-23 22:39:34,92.6000,40,bid,,
48616,2021-01-23 22:39:34,92.6000,40,bid,,
48617,2021-01-23 22:39:34,93.5000,106,bid,,
48618,2021-01-23 22:39:35,92.8000,74,ask,,
48619,2021-01-23 22:39:36,92.8000,7,ask,,
48620,2021-01-23 22:39:37,92.8000,7,ask,,
48621,2021-01-23 22:39:37,92.8000,20,ask,,
48622,2021-01-23 22:39:38,92.8000,7,ask,,
48623,2021-01-23 22:39:39,92.5000,5,ask,,
48624,2021-01-23 22:39:40,92.2000,2,ask,,
48625,2021-01-23 22:39:41,92.3000,2,ask,,
48626,2021-01-23 22:39:42,92.3000,3,ask,,
48627,2021-01-23 22:39:43,92.2000,2,ask,,
48628,2021-01-23 22:39:44,92.8000,20,ask,,
48629,2021-01-23 22:39:45,92.1000,1,ask,,
48630,2021-01-23 22:39:45,92.8000,20,bid,,
48631,2021-01-23 22:39:46,92.1000,1,ask,,
48632,2021-01-23 22:39:47,92.3000,3,ask,,
48633,2021-01-23 22:39:47,92.8000,40,bid,,
48634,2021-01-23 22:39:47,92.9000,20,bid,,
48635,2021-01-23 22:39:47,92.9000,40,bid,,
48636,2021-01-23 22:39:47,93.0000,101,ask,,
48637,2021-01-23 22:39:47,92.8000,101,bid,,
48638,2021-01-23 22:39:48,92.1000,200,ask,,
48639,2021-01-23 22:39:48,92.8000,99,ask,,
48640,2021-01-23 22:39:48,92.8000,80,bid,,
48641,2021-01-23 22:39:48,92.8000,19,bid,,
48642,2021-01-23 22:39:48,92.8000,80,ask,,
48643,2021-01-23 22:39:49,92.5000,80,bid,,
48644,2021-01-23 22:39:49,92.8000,40,ask,,
48645,2021-01-23 22:39:49,92.7000,100,ask,,
48646,2021-01-23 22:39:49,92.5000,40,bid,,
48647,2021-01-23 22:39:49,92.5000,80,bid,,
48648,2021-01-23 22:39:49,92.7000,80,ask,,
48649,2021-01-23 22:39:49,91.8000,200,ask,,
48650,2021-01-23 22:39:50,92.7000,40,ask,,
48651,2021-01-23 22:39:50,92.7000,20,ask,,
48652,2021-01-23 22:39:50,92.3000,60,bid,,
48653,2021-01-23 22:39:50,92.3000,100,bid,,
48654,2021-01-23 22:39:50,92.5000,40,ask,,
48655,2021-01-23 22:39:50,91.7000,160,ask,,
48656,2021-01-23 22:39:51,92.4000,2,ask,,
48657,2021-01-23 22:39:51,92.3000,40,bid,,
48658,2021-01-23 22:39:52,92.5000,2,bid,,
48659,2021-01-23 22:39:53,91.8000,1,ask,,
48660,2021-01-23 22:39:54,92.0000,1,ask,,
48661,2021-01-23 22:39:55,92.0000,1,ask,,
48662,2021-01-23 22:39:56,92.1000,1,ask,,
48663,2021-01-23 22:39:57,91.9000,1,ask,,
48664,2021-01-23 22:39:58,91.9000,1,ask,,
48665,2021-01-23 22:40:01,92.4000,31,ask,,
48666,2021-01-23 22:40:01,92.3000,31,bid,,
48667,2021-01-23 22:40:02,92.4000,20,ask,,
48668,2021-01-23 22:40:02,92.3000,20,bid,,
48669,2021-01-23 22:40:18,92.6000,20,bid,,
48670,2021-01-23 22:40:22,92.9000,20,bid,,
48671,2021-01-23 22:40:22,92.9000,20,ask,,
48672,2021-01-23 22:40:22,92.9000,20,ask,,
48673,2021-01-23 22:40:22,92.8000,160,bid,,
48674,2021-01-23 22:40:22,92.8000,41,bid,,
48675,2021-01-23 22:40:22,93.5000,40,bid,,
48676,2021-01-23 22:40:22,92.9000,20,bid,,
48677,2021-01-23 22:40:22,92.9000,160,ask,,
48678,2021-01-23 22:40:23,92.7000,20,bid,,
48679,2021-01-23 22:40:23,93.5000,160,bid,,
48680,2021-01-23 22:40:23,92.9000,200,bid,,
48681,2021-01-23 22:40:23,92.9000,1,bid,,
48682,2021-01-23 22:40:23,93.0000,1,ask,,
48683,2021-01-23 22:40:23,93.0000,199,ask,,
48684,2021-01-23 22:40:24,92.1000,1,ask,,
48685,2021-01-23 22:40:24,93.7000,200,bid,,
48686,2021-01-23 22:40:25,93.5000,22,bid,,
48687,2021-01-23 22:40:27,92.9000,20,ask,,
48688,2021-01-23 22:40:31,93.1000,20,ask,,
48689,2021-01-23 22:40:31,93.1000,20,ask,,
48690,2021-01-23 22:40:32,93.0000,20,bid,,
48691,2021-01-23 22:40:32,93.2000,181,ask,,
48692,2021-01-23 22:40:32,93.2000,20,ask,,
48693,2021-01-23 22:40:34,93.4000,50,bid,,
48694,2021-01-23 22:40:34,93.4000,40,bid,,
48695,2021-01-23 22:40:34,93.5000,90,ask,,
48696,2021-01-23 22:40:35,93.5000,20,ask,,
48697,2021-01-23 22:40:35,93.5000,20,ask,,
48698,2021-01-23 22:40:35,93.4000,20,ask,,
48699,2021-01-23 22:40:35,93.7000,41,bid,,
48700,2021-01-23 22:40:35,93.7000,9,bid,,
48701,2021-01-23 22:40:36,93.7000,31,bid,,
48702,2021-01-23 22:40:36,93.8000,50,ask,,
48703,2021-01-23 22:40:36,93.8000,1,ask,,
48704,2021-01-23 22:40:36,93.8000,41,ask,,
48705,2021-01-23 22:40:36,93.8000,20,ask,,
48706,2021-01-23 22:40:36,93.8000,1,bid,,
48707,2021-01-23 22:40:39,93.8000,20,ask,,
48708,2021-01-23 22:40:39,93.8000,20,ask,,
48709,2021-01-23 22:40:39,93.6000,20,ask,,
48710,2021-01-23 22:40:40,93.7000,20,ask,,
48711,2021-01-23 22:40:43,93.6000,2,ask,,
48712,2021-01-23 22:40:43,93.5000,18,ask,,
48713,2021-01-23 22:40:43,93.5000,18,bid,,
48714,2021-01-23 22:40:47,93.7000,20,ask,,
48715,2021-01-23 22:40:47,93.7000,20,bid,,
48716,2021-01-23 22:40:50,94.0000,80,ask,,
48717,2021-01-23 22:40:50,93.9000,40,bid,,
48718,2021-01-23 22:40:50,93.9000,10,bid,,
48719,2021-01-23 22:40:51,94.0000,40,ask,,
48720,2021-01-23 22:40:51,93.9000,30,bid,,
48721,2021-01-23 22:40:51,94.0000,42,ask,,
48722,2021-01-23 22:40:51,94.0000,2,bid,,
48723,2021-01-23 22:40:51,94.0000,40,bid,,
48724,2021-01-23 22:40:51,93.6000,20,ask,,
48725,2021-01-23 22:40:51,94.0000,20,ask,,
48726,2021-01-23 22:40:55,93.9000,20,ask,,
48727,2021-01-23 22:40:55,93.9000,20,ask,,
48728,2021-01-23 22:40:59,94.0000,60,ask,,
48729,2021-01-23 22:40:59,94.0000,20,bid,,
48730,2021-01-23 22:40:59,94.0000,40,bid,,
48731,2021-01-23 22:41:16,93.9000,20,bid,,
48732,2021-01-23 22:41:32,93.9000,20,bid,,
48733,2021-01-23 22:41:36,93.6000,2,bid,,
48734,2021-01-23 22:41:36,93.6000,40,bid,,
48735,2021-01-23 22:41:36,93.7000,2,ask,,
48736,2021-01-23 22:41:36,93.7000,40,ask,,
48737,2021-01-23 22:41:36,93.6000,40,bid,,
48738,2021-01-23 22:41:40,93.9000,20,ask,,
48739,2021-01-23 22:41:42,94.0000,2,ask,,
48740,2021-01-23 22:41:42,94.0000,2,bid,,
48741,2021-01-23 22:41:57,93.8000,2,bid,,
48742,2021-01-23 22:41:57,93.8000,38,bid,,
48743,2021-01-23 22:41:57,93.8000,2,bid,,
48744,2021-01-23 22:41:57,93.9000,2,ask,,
48745,2021-01-23 22:41:57,93.9000,40,ask,,
48746,2021-01-23 22:41:57,93.9000,60,ask,,
48747,2021-01-23 22:41:57,93.9000,20,bid,,
48748,2021-01-23 22:41:57,93.9000,40,bid,,
48749,2021-01-23 22:42:01,94.1000,40,ask,,
48750,2021-01-23 22:42:12,94.1000,2,ask,,
48751,2021-01-23 22:42:12,94.1000,2,bid,,
48752,2021-01-23 22:42:13,94.1000,20,bid,,
48753,2021-01-23 22:42:13,94.0000,2,ask,,
48754,2021-01-23 22:42:13,93.9000,2,bid,,
48755,2021-01-23 22:42:14,93.9000,40,bid,,
48756,2021-01-23 22:42:16,93.6000,40,ask,,
48757,2021-01-23 22:42:16,93.6000,40,bid,,
48758,2021-01-23 22:42:17,93.6000,20,bid,,
48759,2021-01-23 22:42:17,93.7000,2,ask,,
48760,2021-01-23 22:42:17,93.6000,2,bid,,
48761,2021-01-23 22:42:24,93.9000,2,ask,,
48762,2021-01-23 22:42:24,93.9000,40,ask,,
48763,2021-01-23 22:42:24,93.9000,42,bid,,
48764,2021-01-23 22:42:33,93.9000,20,bid,,
48765,2021-01-23 22:42:45,93.8000,40,ask,,
48766,2021-01-23 22:42:45,93.8000,2,ask,,
48767,2021-01-23 22:42:45,93.7000,42,bid,,
48768,2021-01-23 22:42:46,93.7000,20,bid,,
48769,2021-01-23 22:42:49,93.6000,2,ask,,
48770,2021-01-23 22:42:49,93.6000,40,ask,,
48771,2021-01-23 22:42:49,93.5000,42,bid,,
48772,2021-01-23 22:42:50,93.5000,20,bid,,
48773,2021-01-23 22:42:52,93.4000,40,ask,,
48774,2021-01-23 22:42:52,93.4000,40,ask,,
48775,2021-01-23 22:42:52,93.4000,2,ask,,
48776,2021-01-23 22:42:52,93.2000,82,bid,,
48777,2021-01-23 22:42:54,93.2000,20,bid,,
48778,2021-01-23 22:43:00,93.1000,2,bid,,
48779,2021-01-23 22:43:00,93.1000,8,bid,,
48780,2021-01-23 22:43:02,93.0000,2,bid,,
48781,2021-01-23 22:43:02,93.1000,2,ask,,
48782,2021-01-23 22:43:02,93.1000,2,ask,,
48783,2021-01-23 22:43:02,93.2000,2,bid,,
48784,2021-01-23 22:43:04,93.1000,10,bid,,
48785,2021-01-23 22:43:04,93.1000,36,ask,,
48786,2021-01-23 22:43:04,93.0000,40,ask,,
48787,2021-01-23 22:43:04,93.0000,2,ask,,
48788,2021-01-23 22:43:04,93.0000,42,bid,,
48789,2021-01-23 22:43:10,92.9000,41,ask,,
48790,2021-01-23 22:43:10,92.8000,2,ask,,
48791,2021-01-23 22:43:10,92.9000,2,ask,,
48792,2021-01-23 22:43:10,92.8000,2,bid,,
48793,2021-01-23 22:43:10,92.8000,20,ask,,
48794,2021-01-23 22:43:10,92.8000,135,ask,,
48795,2021-01-23 22:43:10,92.8000,155,bid,,
48796,2021-01-23 22:43:11,92.2000,135,ask,,
48797,2021-01-23 22:43:18,92.6000,40,ask,,
48798,2021-01-23 22:43:18,92.6000,2,ask,,
48799,2021-01-23 22:43:18,92.4000,42,bid,,
48800,2021-01-23 22:43:18,92.4000,20,ask,,
48801,2021-01-23 22:43:18,92.4000,5,bid,,
48802,2021-01-23 22:43:18,91.8000,5,ask,,
48803,2021-01-23 22:43:18,92.4000,5,ask,,
48804,2021-01-23 22:43:18,92.4000,5,bid,,
48805,2021-01-23 22:43:18,92.4000,15,bid,,
48806,2021-01-23 22:43:18,92.4000,15,ask,,
48807,2021-01-23 22:43:36,92.5000,2,bid,,
48808,2021-01-23 22:43:37,92.5000,80,bid,,
48809,2021-01-23 22:43:37,92.5000,38,ask,,
48810,2021-01-23 22:43:37,92.5000,40,ask,,
48811,2021-01-23 22:43:37,92.5000,2,ask,,
48812,2021-01-23 22:43:40,92.4000,40,bid,,
48813,2021-01-23 22:43:40,92.4000,40,ask,,
48814,2021-01-23 22:43:46,92.3000,40,ask,,
48815,2021-01-23 22:43:46,92.3000,20,ask,,
48816,2021-01-23 22:43:46,92.3000,2,ask,,
48817,2021-01-23 22:43:46,92.1000,62,bid,,
48818,2021-01-23 22:43:46,92.2000,40,ask,,
48819,2021-01-23 22:43:46,92.2000,40,ask,,
48820,2021-01-23 22:43:46,92.1000,80,bid,,
48821,2021-01-23 22:43:46,92.1000,40,bid,,
48822,2021-01-23 22:43:46,92.1000,18,bid,,
48823,2021-01-23 22:43:46,91.5000,40,ask,,
48824,2021-01-23 22:43:48,92.2000,62,bid,,
48825,2021-01-23 22:44:01,92.5000,40,bid,,
48826,2021-01-23 22:44:07,92.1000,1,ask,,
48827,2021-01-23 22:44:17,92.0000,10,ask,,
48828,2021-01-23 22:44:28,92.0000,20,bid,,
48829,2021-01-23 22:44:28,92.0000,20,ask,,
48830,2021-01-23 22:44:41,92.4000,20,bid,,
48831,2021-01-23 22:44:41,92.4000,20,ask,,
48832,2021-01-23 22:44:41,92.4000,20,bid,,
48833,2021-01-23 22:44:41,91.9000,20,ask,,
48834,2021-01-23 22:44:42,92.4000,20,bid,,
48835,2021-01-23 22:44:42,92.4000,20,ask,,
48836,2021-01-23 22:45:00,92.5000,20,bid,,
48837,2021-01-23 22:45:01,92.5000,20,ask,,
48838,2021-01-23 22:45:09,92.5000,20,ask,,
48839,2021-01-23 22:45:10,92.5000,20,bid,,
48840,2021-01-23 22:45:10,92.5000,20,ask,,
48841,2021-01-23 22:45:13,92.5000,20,ask,,
48842,2021-01-23 22:45:13,92.4000,20,bid,,
48843,2021-01-23 22:45:13,92.6000,40,bid,,
48844,2021-01-23 22:45:16,92.3000,1,ask,,
48845,2021-01-23 22:45:16,92.3000,1,ask,,
48846,2021-01-23 22:45:17,92.3000,1,ask,,
48847,2021-01-23 22:45:17,92.4000,1,ask,,
48848,2021-01-23 22:45:17,92.4000,1,ask,,
48849,2021-01-23 22:45:18,92.4000,1,ask,,
48850,2021-01-23 22:45:18,92.4000,57,bid,,
48851,2021-01-23 22:45:18,92.4000,17,ask,,
48852,2021-01-23 22:45:18,92.4000,40,ask,,
48853,2021-01-23 22:45:18,92.2000,1,ask,,
48854,2021-01-23 22:45:18,92.2000,1,ask,,
48855,2021-01-23 22:45:18,92.2000,1,ask,,
48856,2021-01-23 22:45:19,92.2000,1,ask,,
48857,2021-01-23 22:45:19,92.2000,5,ask,,
48858,2021-01-23 22:45:19,92.2000,5,ask,,
48859,2021-01-23 22:45:19,92.2000,5,ask,,
48860,2021-01-23 22:45:19,92.2000,5,ask,,
48861,2021-01-23 22:45:19,92.2000,5,ask,,
48862,2021-01-23 22:45:19,92.2000,5,ask,,
48863,2021-01-23 22:45:19,92.2000,5,ask,,
48864,2021-01-23 22:45:19,92.2000,5,ask,,
48865,2021-01-23 22:45:19,92.2000,5,ask,,
48866,2021-01-23 22:45:19,92.2000,5,ask,,
48867,2021-01-23 22:45:19,92.2000,20,ask,,
48868,2021-01-23 22:45:19,92.2000,5,ask,,
48869,2021-01-23 22:45:19,92.2000,1,ask,,
48870,2021-01-23 22:45:19,92.2000,37,ask,,
48871,2021-01-23 22:45:19,92.2000,40,ask,,
48872,2021-01-23 22:45:19,92.1000,78,bid,,
48873,2021-01-23 22:45:19,92.1000,47,bid,,
48874,2021-01-23 22:45:19,91.5000,78,ask,,
48875,2021-01-23 22:45:19,92.4000,20,bid,,
48876,2021-01-23 22:45:21,92.2000,40,ask,,
48877,2021-01-23 22:45:21,92.1000,10,bid,,
48878,2021-01-23 22:45:21,92.1000,40,bid,,
48879,2021-01-23 22:45:21,92.1000,20,ask,,
48880,2021-01-23 22:45:21,91.3000,1,ask,,
48881,2021-01-23 22:45:21,91.1000,1,ask,,
48882,2021-01-23 22:45:21,91.4000,1,ask,,
48883,2021-01-23 22:45:22,91.3000,1,ask,,
48884,2021-01-23 22:45:22,91.3000,1,ask,,
48885,2021-01-23 22:45:22,91.4000,2,ask,,
48886,2021-01-23 22:45:22,91.3000,1,ask,,
48887,2021-01-23 22:45:23,92.0000,1,ask,,
48888,2021-01-23 22:45:23,91.5000,1,ask,,
48889,2021-01-23 22:45:23,92.0000,1,ask,,
48890,2021-01-23 22:45:23,92.0000,1,ask,,
48891,2021-01-23 22:45:24,92.0000,1,ask,,
48892,2021-01-23 22:45:24,92.0000,36,ask,,
48893,2021-01-23 22:45:24,91.4000,1,ask,,
48894,2021-01-23 22:45:24,91.4000,1,ask,,
48895,2021-01-23 22:45:25,91.4000,1,ask,,
48896,2021-01-23 22:45:25,92.1000,20,ask,,
48897,2021-01-23 22:45:25,92.0000,20,bid,,
48898,2021-01-23 22:45:25,91.4000,1,ask,,
48899,2021-01-23 22:45:25,91.1000,1,ask,,
48900,2021-01-23 22:45:26,91.1000,1,ask,,
48901,2021-01-23 22:45:26,91.2000,1,ask,,
48902,2021-01-23 22:45:26,91.3000,1,ask,,
48903,2021-01-23 22:45:26,91.7000,1,ask,,
48904,2021-01-23 22:45:27,91.7000,1,ask,,
48905,2021-01-23 22:45:27,91.5000,1,ask,,
48906,2021-01-23 22:45:27,91.7000,1,ask,,
48907,2021-01-23 22:45:28,91.7000,1,ask,,
48908,2021-01-23 22:45:28,91.7000,1,ask,,
48909,2021-01-23 22:45:28,91.7000,1,ask,,
48910,2021-01-23 22:45:29,91.7000,1,ask,,
48911,2021-01-23 22:45:29,91.7000,1,ask,,
48912,2021-01-23 22:45:29,91.9000,1,ask,,
48913,2021-01-23 22:45:29,91.9000,1,ask,,
48914,2021-01-23 22:45:30,91.9000,1,ask,,
48915,2021-01-23 22:45:30,91.9000,1,ask,,
48916,2021-01-23 22:45:30,91.9000,1,ask,,
48917,2021-01-23 22:45:31,91.9000,1,ask,,
48918,2021-01-23 22:45:31,91.9000,1,ask,,
48919,2021-01-23 22:45:31,91.9000,1,ask,,
48920,2021-01-23 22:45:32,91.9000,1,ask,,
48921,2021-01-23 22:45:32,91.9000,1,ask,,
48922,2021-01-23 22:45:33,91.9000,1,ask,,
48923,2021-01-23 22:45:33,91.9000,1,ask,,
48924,2021-01-23 22:45:33,91.9000,1,ask,,
48925,2021-01-23 22:45:33,91.9000,1,ask,,
48926,2021-01-23 22:45:34,91.9000,1,ask,,
48927,2021-01-23 22:45:34,91.9000,1,ask,,
48928,2021-01-23 22:45:34,92.0000,5,bid,,
48929,2021-01-23 22:45:34,92.0000,5,bid,,
48930,2021-01-23 22:45:34,92.0000,5,bid,,
48931,2021-01-23 22:45:34,92.0000,5,bid,,
48932,2021-01-23 22:45:34,92.0000,5,bid,,
48933,2021-01-23 22:45:34,92.0000,5,bid,,
48934,2021-01-23 22:45:34,92.0000,5,bid,,
48935,2021-01-23 22:45:34,92.0000,5,bid,,
48936,2021-01-23 22:45:34,92.0000,5,bid,,
48937,2021-01-23 22:45:34,92.0000,5,bid,,
48938,2021-01-23 22:45:34,92.0000,5,bid,,
48939,2021-01-23 22:45:34,92.0000,5,bid,,
48940,2021-01-23 22:45:34,92.0000,5,bid,,
48941,2021-01-23 22:45:34,92.0000,5,bid,,
48942,2021-01-23 22:45:34,92.0000,5,bid,,
48943,2021-01-23 22:45:34,92.0000,5,bid,,
48944,2021-01-23 22:45:34,92.0000,5,bid,,
48945,2021-01-23 22:45:34,92.0000,5,bid,,
48946,2021-01-23 22:45:34,92.0000,5,bid,,
48947,2021-01-23 22:45:34,92.0000,5,bid,,
48948,2021-01-23 22:45:34,92.0000,5,bid,,
48949,2021-01-23 22:45:34,92.0000,5,bid,,
48950,2021-01-23 22:45:34,92.0000,5,bid,,
48951,2021-01-23 22:45:34,92.0000,5,bid,,
48952,2021-01-23 22:45:34,92.0000,5,bid,,
48953,2021-01-23 22:45:34,92.0000,5,bid,,
48954,2021-01-23 22:45:34,92.0000,5,bid,,
48955,2021-01-23 22:45:34,92.0000,5,bid,,
48956,2021-01-23 22:45:34,92.0000,5,bid,,
48957,2021-01-23 22:45:34,92.0000,5,bid,,
48958,2021-01-23 22:45:34,92.0000,5,bid,,
48959,2021-01-23 22:45:34,92.0000,5,bid,,
48960,2021-01-23 22:45:34,92.1000,5,bid,,
48961,2021-01-23 22:45:34,92.1000,5,bid,,
48962,2021-01-23 22:45:34,92.1000,5,bid,,
48963,2021-01-23 22:45:34,92.1000,5,bid,,
48964,2021-01-23 22:45:34,92.1000,5,bid,,
48965,2021-01-23 22:45:34,92.1000,5,bid,,
48966,2021-01-23 22:45:34,92.1000,5,bid,,
48967,2021-01-23 22:45:34,92.1000,5,bid,,
48968,2021-01-23 22:45:36,92.1000,5,bid,,
48969,2021-01-23 22:45:36,92.0000,40,bid,,
48970,2021-01-23 22:45:36,92.3000,40,ask,,
48971,2021-01-23 22:45:36,92.3000,40,ask,,
48972,2021-01-23 22:45:36,92.2000,20,bid,,
48973,2021-01-23 22:45:36,92.2000,30,bid,,
48974,2021-01-23 22:45:36,92.2000,100,bid,,
48975,2021-01-23 22:45:36,92.3000,20,ask,,
48976,2021-01-23 22:45:36,92.2000,62,bid,,
48977,2021-01-23 22:45:36,92.3000,62,ask,,
48978,2021-01-23 22:45:36,92.3000,33,ask,,
48979,2021-01-23 22:45:36,92.3000,5,ask,,
48980,2021-01-23 22:45:36,91.4000,20,ask,,
48981,2021-01-23 22:45:36,93.0000,192,bid,,
48982,2021-01-23 22:45:36,92.3000,1,ask,,
48983,2021-01-23 22:45:37,92.2000,42,ask,,
48984,2021-01-23 22:45:37,92.3000,1,ask,,
48985,2021-01-23 22:45:38,92.3000,1,ask,,
48986,2021-01-23 22:45:38,92.3000,1,ask,,
48987,2021-01-23 22:45:40,92.5000,20,bid,,
48988,2021-01-23 22:45:40,92.5000,40,bid,,
48989,2021-01-23 22:45:40,92.2000,60,ask,,
48990,2021-01-23 22:45:45,92.5000,20,ask,,
48991,2021-01-23 22:45:59,93.1000,135,bid,,
48992,2021-01-23 22:45:59,92.6000,20,bid,,
48993,2021-01-23 22:45:59,92.8000,40,bid,,
48994,2021-01-23 22:45:59,93.1000,4,bid,,
48995,2021-01-23 22:46:12,92.9000,20,bid,,
48996,2021-01-23 22:46:12,93.1000,20,ask,,
48997,2021-01-23 22:46:12,93.0000,40,bid,,
48998,2021-01-23 22:46:12,93.1000,16,ask,,
48999,2021-01-23 22:46:12,93.1000,40,ask,,
49000,2021-01-23 22:46:12,93.1000,40,ask,,
49001,2021-01-23 22:46:12,93.8000,40,bid,,
49002,2021-01-23 22:46:12,93.1000,16,bid,,
49003,2021-01-23 22:46:20,92.8000,1,ask,,
49004,2021-01-23 22:46:21,92.8000,1,ask,,
49005,2021-01-23 22:46:21,92.8000,1,ask,,
49006,2021-01-23 22:46:22,92.8000,1,ask,,
49007,2021-01-23 22:46:23,92.8000,1,ask,,
49008,2021-01-23 22:46:24,92.9000,40,bid,,
49009,2021-01-23 22:46:24,93.0000,20,ask,,
49010,2021-01-23 22:46:24,93.0000,20,bid,,
49011,2021-01-23 22:46:24,92.4000,60,ask,,
49012,2021-01-23 22:46:24,93.0000,80,bid,,
49013,2021-01-23 22:46:24,93.0000,80,ask,,
49014,2021-01-23 22:46:24,92.4000,80,ask,,
49015,2021-01-23 22:46:26,93.0000,10,ask,,
49016,2021-01-23 22:47:02,92.8000,1,ask,,
49017,2021-01-23 22:47:03,92.8000,1,ask,,
49018,2021-01-23 22:47:03,92.9000,20,bid,,
49019,2021-01-23 22:47:03,93.0000,20,ask,,
49020,2021-01-23 22:47:04,93.0000,1,ask,,
49021,2021-01-23 22:47:04,93.0000,1,ask,,
49022,2021-01-23 22:47:18,93.0000,20,bid,,
49023,2021-01-23 22:47:18,93.2000,20,ask,,
49024,2021-01-23 22:47:18,93.2000,20,bid,,
49025,2021-01-23 22:47:25,92.9000,20,bid,,
49026,2021-01-23 22:47:27,93.0000,10,ask,,
49027,2021-01-23 22:47:28,93.0000,40,ask,,
49028,2021-01-23 22:47:28,92.9000,40,bid,,
49029,2021-01-23 22:47:30,92.8000,20,ask,,
49030,2021-01-23 22:47:30,92.9000,20,ask,,
49031,2021-01-23 22:47:30,92.9000,40,ask,,
49032,2021-01-23 22:47:30,92.8000,20,bid,,
49033,2021-01-23 22:47:30,92.8000,40,bid,,
49034,2021-01-23 22:47:33,92.8000,20,bid,,
49035,2021-01-23 22:47:33,92.9000,20,ask,,
49036,2021-01-23 22:47:40,92.6000,20,ask,,
49037,2021-01-23 22:47:44,92.4000,10,ask,,
49038,2021-01-23 22:47:46,92.4000,20,bid,,
49039,2021-01-23 22:47:47,92.6000,1,ask,,
49040,2021-01-23 22:47:48,92.6000,1,ask,,
49041,2021-01-23 22:47:48,92.8000,20,bid,,
49042,2021-01-23 22:47:48,92.6000,1,ask,,
49043,2021-01-23 22:47:49,92.6000,1,ask,,
49044,2021-01-23 22:47:50,92.6000,1,ask,,
